Row,Price,Value
6189,215.66,0.95
6190,215.40,0.53
6191,215.49,-0.35
6192,215.56,-0.34
6193,215.39,0.15
6194,215.30,0.38
6195,215.21,-0.51
6196,215.62,-0.96
6197,215.86,-0.02
6198,215.87,0.23
6199,215.73,0.08
6200,216.21,0.89
6201,216.76,-0.18
6202,216.17,0.99
6203,216.32,-0.7
6204,216.49,-0.89
6205,216.25,-0.74
6206,216.33,-0.26
6207,216.14,-0.78
6208,216.06,-0.44
6209,216.12,-0.2
6210,215.73,-0.96
6211,215.52,0.04
6212,215.61,-0.9
6213,215.52,-0.78
6214,215.48,-0.04
6215,215.44,-0.52
6216,215.56,0.47
6217,215.50,-0.2
6218,215.49,0.35
6219,216.05,-0.93
6220,215.85,-0.08
6221,215.52,0.49
6222,214.56,-0.91
6223,214.72,-0.6
6224,214.88,-0.88
6225,215.28,-0.41
6226,214.95,0.67
6227,214.71,-0.01
6228,214.74,-0.13
6229,215.01,0.21
6230,215.60,0.14
6231,216.07,-0.85
6232,216.00,-0.69
6233,216.38,-0.1
6234,216.70,0.3
6235,216.28,-0.71
6236,216.53,0.62
6237,216.44,-0.02
6238,216.70,-1
6239,216.83,0.17
6240,216.93,-0.54
6241,216.94,-0.48
6242,216.91,0.51
6243,216.79,1
6244,216.49,0.79
6245,216.51,0.41
6246,216.43,-0.59
6247,216.29,0.12
6248,216.46,-0.91
6249,216.16,0.56
6250,215.74,-0.47
6251,215.56,-0.45
6252,215.55,0.63
6253,215.30,-0.53
6254,215.14,0.73
6255,215.32,0.07
6256,214.81,-0.91
6257,215.04,0.22
6258,215.33,-0.76
6259,214.73,-0.42
6260,214.27,0.17
6261,214.13,0.2
6262,214.89,-0.43
6263,214.49,-0.6
6264,214.93,-0.63
6265,215.41,-0.9
6266,215.24,-0.07
6267,215.71,-0.93
6268,216.03,-0.08
6269,216.29,0.44
6270,215.95,-0.72
6271,215.92,0.91
6272,216.13,0.9
6273,215.98,-0.98
6274,215.77,-0.06
6275,215.56,-0.7
6276,215.42,0.28
6277,215.35,-0.26
6278,215.32,-0.38
6279,215.17,0.11
6280,215.33,-0.73
6281,215.48,-0.53
6282,215.46,-0.17
6283,215.42,-0.25
6284,215.40,-0.54
6285,215.47,0.77
6286,215.13,-0.19
6287,215.04,-0.25
6288,214.85,-0.98
6289,215.22,-0.87
6290,215.52,-0.37
6291,215.55,-0.98
6292,215.37,-0.68
6293,215.26,-0.71
6294,215.56,0.54
6295,215.32,0.07
6296,215.07,0.93
6297,216.07,0.88
6298,216.37,-0.38
6299,216.76,0.58
6300,216.26,0.23
6301,216.60,-0.57
6302,216.85,0.82
6303,216.39,0.39
6304,216.14,0.13
6305,215.95,-0.28
6306,215.85,0.35
6307,215.27,0.72
6308,215.39,-0.12
6309,215.27,0.89
6310,215.51,-0.37
6311,215.39,0.57
6312,215.73,0.71
6313,216.24,0.6
6314,216.34,-0.68
6315,216.23,-0.79
6316,216.07,-0.3
6317,216.00,-0.81
6318,215.98,-0.99
6319,216.18,0.31
6320,216.23,-0.75
6321,216.01,-0.04
6322,215.97,-0.88
6323,215.95,-0.37
6324,216.34,-0.81
6325,216.35,0.85
6326,216.55,-0.33
6327,216.43,0.41
6328,216.54,0.58
6329,216.51,-0.38
6330,216.45,-0.24
6331,216.35,0.79
6332,216.38,-0.38
6333,216.02,-0.11
6334,215.64,-0.58
6335,215.57,-0.01
6336,216.79,0.68
6337,216.09,0.31
6338,215.92,-0.17
6339,215.45,-0.54
6340,215.61,-0.21
6341,215.89,0.28
6342,216.04,-0.77
6343,216.22,0.56
6344,215.83,-0.19
6345,215.57,0.21
6346,215.99,0.47
6347,215.89,-0.58
6348,216.08,0.41
6349,216.16,-0.32
6350,216.08,-0.42
6351,216.14,-0.08
6352,216.07,0.58
6353,216.07,-0.88
6354,216.01,-0.43
6355,216.00,0.52
6356,216.05,0.17
6357,215.91,-0.94
6358,216.08,0.63
6359,216.08,-0.68
6360,216.11,-0.05
6361,216.11,0.41
6362,216.14,0.25
6363,216.23,0.11
6364,216.32,-0.57
6365,216.48,-0.41
6366,216.27,-0.65
6367,216.25,0.62
6368,216.11,0.69
6369,216.02,0.88
6370,216.23,0.69
6371,216.14,-0.31
6372,216.29,-0.63
6373,216.29,-0.31
6374,216.12,0.51
6375,216.94,0.79
6376,216.85,-0.98
6377,216.98,-0.3
6378,217.14,-0.96
6379,217.38,0.15
6380,217.71,0.26
6381,217.58,-0.89
6382,217.59,0.91
6383,217.92,0.41
6384,217.95,-0.51
6385,218.19,-0.43
6386,218.07,0.08
6387,217.86,0.62
6388,217.98,0.35
6389,218.57,-0.27
6390,218.53,-0.33
6391,218.57,0.39
6392,218.45,-0.75
6393,218.21,0.71
6394,218.08,0.86
6395,218.30,-0.61
6396,218.11,0.16
6397,218.20,-0.81
6398,218.10,0.6
6399,218.21,-0.61
6400,218.26,-0.88
6401,218.22,-0.98
6402,218.21,-0.37
6403,218.16,-0.24
6404,218.32,0.71
6405,218.26,-0.11
6406,218.37,-0.87
6407,218.30,0.03
6408,218.18,-0.19
6409,217.75,-0.96
6410,218.13,-0.14
6411,217.93,-0.33
6412,217.93,0.75
6413,217.99,-0.86
6414,219.67,-0.11
6415,219.56,-0.13
6416,219.48,0.85
6417,219.67,-0.81
6418,219.56,-1
6419,219.50,0.51
6420,219.58,0.59
6421,219.46,-0.39
6422,219.73,-0.52
6423,219.63,-0.38
6424,219.50,0.35
6425,219.44,-0.68
6426,219.31,-0.07
6427,219.26,-0.8
6428,219.23,0.1
6429,219.33,0.32
6430,219.50,0.08
6431,219.56,-0.75
6432,219.62,0.12
6433,219.74,0.33
6434,219.79,-0.57
6435,219.71,-0.73
6436,219.97,-0.24
6437,220.00,-0.57
6438,220.48,0.63
6439,220.31,-0.15
6440,220.27,-0.26
6441,220.32,0.58
6442,220.32,0.63
6443,220.19,-0.36
6444,220.07,-0.94
6445,220.22,-0.49
6446,220.16,-0.96
6447,220.12,0.6
6448,219.96,0.49
6449,219.95,0.58
6450,220.08,0.22
6451,219.53,-0.64
6452,219.80,0.6
6453,219.90,-0.98
6454,220.16,0.09
6455,220.40,-0.37
6456,220.50,0.15
6457,220.56,0.8
6458,220.72,0.46
6459,220.94,-0.99
6460,221.24,-0.77
6461,221.38,0.33
6462,221.32,-0.88
6463,221.43,-0.99
6464,221.96,-0.11
6465,221.91,0.53
6466,221.75,0.08
6467,222.15,-0.33
6468,222.13,-0.58
6469,222.19,0.54
6470,222.07,-0.19
6471,221.66,0.61
6472,221.75,0.82
6473,221.76,-0.74
6474,221.79,0.4
6475,221.93,0.93
6476,221.97,0.76
6477,222.16,0.16
6478,222.08,0.98
6479,222.08,-0.52
6480,222.19,0.59
6481,222.23,-0.52
6482,222.45,-0.86
6483,222.78,0.25
6484,222.55,0.24
6485,222.75,-0.9
6486,222.83,-0.72
6487,223.00,-0.56
6488,223.03,-0.12
6489,223.13,-0.43
6490,222.84,-0.33
6491,222.98,-0.03
6492,223.01,0.51
6493,222.88,0.34
6494,222.65,0.26
6495,222.91,-0.92
6496,223.48,-0.8
6497,222.93,0.84
6498,223.05,-0.54
6499,223.37,0.77
6500,223.43,-0.49
6501,223.60,-0.12
6502,224.23,0.57
6503,223.85,0.04
6504,224.01,-0.24
6505,224.24,0.97
6506,224.47,-0.72
6507,224.46,-0.82
6508,224.87,-0.18
6509,225.45,0.27
6510,225.81,0.22
6511,226.11,-0.22
6512,226.33,-0.85
6513,226.76,-0.81
6514,227.40,-0.23
6515,227.68,-0.46
6516,227.84,0.65
6517,227.63,0.5
6518,227.73,0.76
6519,227.68,0.14
6520,227.13,-0.21
6521,226.10,-0.93
6522,226.48,0.1
6523,225.97,-0.82
6524,225.11,0.9
6525,224.51,-0.42
6526,224.71,-1
6527,225.37,0.46
6528,224.89,0.93
6529,225.06,-0.88
6530,225.07,0.2
6531,227.12,0.46
6532,227.80,0.74
6533,227.85,-0.32
6534,228.23,-0.64
6535,228.10,-0.09
6536,227.62,0.48
6537,227.86,-0.68
6538,227.75,0.21
6539,228.07,0.58
6540,227.91,0.71
6541,227.93,-0.66
6542,227.38,-0.78
6543,227.24,0.29
6544,226.64,-0.14
6545,227.07,-0.14
6546,227.50,-0.52
6547,227.75,-0.51
6548,227.79,-0.66
6549,227.84,-0.08
6550,228.22,-0.13
6551,228.45,0.26
6552,228.53,-0.69
6553,228.21,-0.04
6554,227.81,0.42
6555,227.89,0.26
6556,227.94,0.61
6557,227.86,-0.97
6558,227.51,-0.45
6559,227.26,-0.15
6560,227.52,0.85
6561,227.59,0.93
6562,227.52,0.07
6563,227.51,-0.71
6564,227.84,-0.54
6565,227.54,-0.3
6566,227.30,0.56
6567,227.82,0.73
6568,227.81,-0.4
6569,227.54,-0.9
6570,226.98,-0.21
6571,227.40,0.51
6572,226.96,-0.95
6573,227.65,0.76
6574,228.09,-0.69
6575,227.68,-0.12
6576,227.84,0.05
6577,228.52,-0.55
6578,228.50,0.67
6579,228.80,0.47
6580,228.84,-0.21
6581,228.65,-0.75
6582,228.90,0.27
6583,228.24,1
6584,227.75,-0.37
6585,227.40,0.81
6586,227.64,-0.18
6587,227.28,0.73
6588,227.75,0.66
6589,227.85,0.39
6590,228.10,-0.01
6591,228.50,0.65
6592,228.49,0.52
6593,228.36,0.87
6594,228.40,-0.5
6595,228.40,-0.43
6596,228.49,-0.83
6597,228.20,0.27
6598,228.19,-0.31
6599,228.46,0.49
6600,228.48,0.08
6601,228.28,-0.81
6602,228.40,-0.4
6603,228.38,0.29
6604,228.29,-0.86
6605,228.39,0.62
6606,228.63,0.94
6607,228.55,-0.44
6608,228.33,0.84
6609,228.51,-0.06
6610,228.41,-0.14
6611,226.44,0.06
6612,226.50,0.75
6613,226.48,-0.45
6614,225.71,0.7
6615,225.26,0.88
6616,226.56,-0.83
6617,226.64,0.18
6618,226.21,0.24
6619,225.96,0.13
6620,226.35,-0.35
6621,226.76,0.48
6622,227.31,-0.62
6623,227.20,-0.1
6624,228.12,0.65
6625,228.53,0.88
6626,228.52,0.33
6627,228.92,0.4
6628,228.85,0.49
6629,227.96,-0.64
6630,228.08,-0.51
6631,228.72,-0.14
6632,228.52,-0.87
6633,228.50,-0.94
6634,228.27,0.2
6635,228.14,-0.87
6636,227.51,0.53
6637,227.72,-0.3
6638,227.48,-0.61
6639,227.54,-0.89
6640,227.31,-0.65
6641,227.14,0.54
6642,226.98,0.14
6643,227.27,0.66
6644,227.03,0.6
6645,226.90,-1
6646,226.24,-0.21
6647,226.90,0.15
6648,225.66,0.74
6649,226.37,-0.9
6650,226.33,-0.58
6651,225.37,-0.28
6652,225.14,0.27
6653,225.02,0.8
6654,223.32,0.79
6655,222.56,-0.79
6656,223.04,-0.27
6657,221.73,-0.66
6658,222.24,-0.73
6659,222.86,0.8
6660,222.89,-0.7
6661,223.28,0.82
6662,223.52,-0.29
6663,223.82,0.31
6664,223.28,0.27
6665,223.28,-0.64
6666,222.73,0.02
6667,222.70,0.16
6668,222.80,-0.65
6669,222.93,0.82
6670,223.80,0.79
6671,223.14,0.94
6672,223.16,-0.34
6673,223.31,-0.69
6674,222.93,-0.65
6675,223.01,0.35
6676,223.01,-0.98
6677,222.53,0.38
6678,222.95,0.21
6679,223.03,0.16
6680,222.93,0.74
6681,223.19,-0.11
6682,222.85,0.06
6683,223.13,0.18
6684,223.06,0.43
6685,223.08,0.06
6686,223.11,-0.95
6687,223.08,-0.29
6688,223.05,0.67
6689,224.56,0.1
6690,224.38,-0.72
6691,224.62,-0.41
6692,224.41,-0.31
6693,224.53,0.07
6694,224.74,-0.83
6695,225.17,-0.56
6696,225.19,-0.62
6697,224.85,-0.43
6698,224.78,0.95
6699,225.24,-0.09
6700,224.99,-0.42
6701,224.58,-0.16
6702,223.23,0.72
6703,223.13,-0.21
6704,223.11,0.97
6705,223.58,-0.76
6706,224.10,0.11
6707,224.29,1
6708,223.40,-0.28
6709,223.16,-0.28
6710,223.63,0.62
6711,223.54,-0.86
6712,223.40,0.67
6713,223.39,-0.53
6714,223.40,0.78
6715,223.63,0
6716,224.38,-0.68
6717,224.29,0.42
6718,224.53,-0.85
6719,224.72,0.95
6720,224.45,0.92
6721,224.59,-0.94
6722,224.61,-0.44
6723,222.54,-0.57
6724,221.55,-0.9
6725,221.44,0.11
6726,218.12,-0.03
6727,218.76,-0.69
6728,218.81,0.46
6729,217.61,-0.07
6730,217.59,0.9
6731,216.71,0.55
6732,217.35,-0.57
6733,217.75,0.97
6734,217.56,0.46
6735,217.82,-0.15
6736,218.50,0.86
6737,218.92,-0.17
6738,218.59,-0.29
6739,219.08,-0.9
6740,219.34,-0.17
6741,218.41,0.73
6742,217.72,0.75
6743,217.75,0.48
6744,217.33,-0.67
6745,217.29,0.66
6746,217.09,-0.86
6747,217.41,0.68
6748,217.84,-0.64
6749,217.84,0.77
6750,217.97,0.92
6751,218.03,0.92
6752,218.30,-0.74
6753,218.47,-0.71
6754,218.43,-0.91
6755,218.42,0.56
6756,218.36,0.56
6757,218.41,-0.5
6758,218.34,-0.14
6759,218.58,0.82
6760,218.89,0.69
6761,218.47,-0.73
6762,218.34,0.6
6763,218.92,-0.61
6764,218.47,0.36
6765,218.54,0.29
6766,219.15,-0.36
6767,218.69,-0.95
6768,219.38,0.29
6769,219.61,0.3
6770,220.08,0.56
6771,219.75,0.7
6772,219.86,-0.89
6773,220.44,0.83
6774,220.80,-0.32
6775,220.94,0.89
6776,221.15,0.16
6777,221.66,-0.74
6778,222.02,0.26
6779,222.89,-0.33
6780,223.66,-0.57
6781,223.09,-0.48
6782,223.14,-0.71
6783,223.40,-0.2
6784,222.98,-0.64
6785,223.68,0.21
6786,223.47,0.44
6787,223.58,-0.04
6788,223.07,0.71
6789,223.13,0.96
6790,223.13,-0.71
6791,223.70,0.3
6792,223.43,0.58
6793,223.71,-0.46
6794,224.04,-0.38
6795,224.06,-0.14
6796,223.98,-0.3
6797,223.92,-0.64
6798,223.89,-0.39
6799,223.49,-0.65
6800,223.28,-0.69
6801,223.53,-0.3
6802,223.55,0.39
6803,223.89,0.46
6804,222.10,0.09
6805,221.62,0.97
6806,220.87,-0.52
6807,221.06,0.78
6808,220.94,0.22
6809,221.04,-0.3
6810,220.50,-0.35
6811,220.14,0.73
6812,220.04,-0.04
6813,220.83,-0.1
6814,221.83,-0.94
6815,222.21,0.02
6816,222.55,-0.58
6817,222.24,0.75
6818,220.83,-0.87
6819,221.15,-1
6820,221.67,-0.74
6821,221.64,0.95
6822,221.41,0.49
6823,221.66,0.88
6824,221.17,-0.93
6825,222.30,-0.36
6826,221.94,-0.7
6827,223.98,-0.06
6828,223.60,-0.48
6829,222.32,0.1
6830,221.98,-0.56
6831,221.21,-0.07
6832,220.92,0.56
6833,221.11,-0.17
6834,221.10,0.08
6835,220.44,-0.02
6836,220.38,-0.31
6837,221.54,-0.17
6838,222.00,-0.11
6839,222.00,0.48
6840,221.13,0
6841,220.41,0.4
6842,221.03,0.75
6843,224.92,-0.07
6844,224.71,0.73
6845,223.89,0.27
6846,224.75,-0.72
6847,225.19,0.77
6848,225.20,-0.17
6849,225.82,0.26
6850,225.65,0.94
6851,225.91,-0.77
6852,226.37,-0.53
6853,226.85,1
6854,226.74,-0.73
6855,227.03,-0.36
6856,227.12,0.69
6857,227.58,0.95
6858,227.82,0.96
6859,227.40,0.86
6860,227.53,-0.46
6861,227.77,0.6
6862,227.54,-0.2
6863,227.01,0.32
6864,227.00,-0.91
6865,226.48,-0.53
6866,226.49,0.44
6867,226.17,0.25
6868,226.11,-0.03
6869,226.36,0.1
6870,226.72,-0.06
6871,225.67,0.99
6872,226.17,0.13
6873,226.43,-0.3
6874,226.13,-0.99
6875,225.78,0.24
6876,225.20,-0.66
6877,225.40,-0.31
6878,225.39,-0.06
6879,225.68,0.42
6880,225.96,0.86
6881,226.39,0.32
6882,224.56,0.69
6883,226.39,-0.32
6884,225.81,0.1
6885,225.10,-0.85
6886,225.71,0.33
6887,225.87,-0.26
6888,225.59,-0.68
6889,225.17,-0.93
6890,225.06,0.72
6891,225.17,0.17
6892,224.64,-0.43
6893,224.73,-0.23
6894,224.48,-0.97
6895,224.64,-0.65
6896,224.49,-0.45
6897,223.23,0.18
6898,222.80,0.53
6899,222.87,0.85
6900,223.12,0.03
6901,223.47,0.51
6902,223.40,-0.08
6903,222.99,-0.64
6904,223.51,0.85
6905,224.02,0.38
6906,223.98,-0.7
6907,223.98,0.6
6908,224.08,-0.21
6909,223.65,0.57
6910,223.42,-0.99
6911,223.76,-0.1
6912,223.59,1
6913,223.85,-0.79
6914,223.81,0.13
6915,223.81,0.27
6916,223.81,-0.47
6917,223.55,-0.92
6918,223.67,-0.22
6919,223.74,-0.81
6920,223.64,0.24
6921,220.55,0.32
6922,220.51,-0.11
6923,221.31,0.34
6924,221.09,0.49
6925,220.97,-0.61
6926,221.07,0.41
6927,220.23,-0.65
6928,220.00,0
6929,219.57,-0.03
6930,220.05,-0.41
6931,219.89,-0.24
6932,219.99,-0.06
6933,219.88,0.35
6934,219.68,0.78
6935,219.85,0.12
6936,219.99,-0.96
6937,220.25,0.22
6938,220.40,-0.28
6939,220.13,0.78
6940,220.25,-0.63
6941,219.94,-0.78
6942,219.87,-0.93
6943,219.54,-0.45
6944,219.35,0.85
6945,218.84,0.36
6946,218.96,0.94
6947,219.69,0.55
6948,219.76,-0.99
6949,219.95,0.01
6950,219.81,-0.89
6951,220.04,0.88
6952,219.99,0.52
6953,219.65,0.99
6954,219.43,-0.74
6955,218.72,0.93
6956,218.80,-0.82
6957,218.43,-0.82
6958,218.37,-0.47
6959,219.75,-0.98
6960,221.36,-0.18
6961,220.84,-0.91
6962,221.09,-0.05
6963,220.92,0.86
6964,220.13,-0.33
6965,219.63,-0.08
6966,220.08,-0.89
6967,220.22,-0.82
6968,219.54,-0.2
6969,219.69,-0.88
6970,219.48,-0.23
6971,219.53,0.29
6972,219.67,-0.55
6973,219.63,-0.66
6974,219.75,0.01
6975,219.68,-0.53
6976,219.72,-0.33
6977,219.79,-0.67
6978,218.70,0.67
6979,218.71,-0.72
6980,219.19,0.53
6981,219.31,-0.14
6982,218.80,0.64
6983,219.07,-0.97
6984,218.93,-0.65
6985,219.20,0.4
6986,218.99,0.55
6987,219.33,0.27
6988,219.36,-0.12
6989,219.65,-0.52
6990,219.39,0.98
6991,218.85,0.3
6992,218.78,-0.02
6993,218.91,0.45
6994,218.98,-0.64
6995,218.64,0.76
6996,218.55,-0.54
6997,218.40,0.21
6998,217.82,-0.6
6999,217.21,0.28
7000,216.39,0.14
7001,216.07,0.65
7002,215.47,0.36
7003,216.16,0.13
7004,216.40,-0.9
7005,216.33,-0.78
7006,216.25,-0.65
7007,217.42,0.93
7008,217.51,-0.94
7009,217.64,-0.08
7010,217.70,-0.98
7011,217.29,0.36
7012,218.09,-0.41
7013,217.96,-0.08
7014,218.00,0.05
7015,218.01,0.19
7016,217.57,0.84
7017,217.88,0.99
7018,218.01,-0.8
7019,217.80,0.63
7020,217.70,1
7021,217.69,-0.78
7022,217.89,-0.1
7023,217.82,-0.36
7024,217.80,0.51
7025,217.66,-0.07
7026,217.88,0.87
7027,217.93,0.04
7028,217.76,-0.25
7029,217.54,0.73
7030,217.40,-0.09
7031,217.66,-0.2
7032,217.96,0.19
7033,218.22,0.02
7034,218.56,0.44
7035,218.61,-0.42
7036,218.32,-0.53
7037,220.52,-0.4
7038,221.12,-0.76
7039,221.24,0.28
7040,221.84,-0.49
7041,221.79,-0.14
7042,221.73,0.13
7043,221.39,-0.71
7044,221.51,0.26
7045,220.99,-0.92
7046,221.38,0.01
7047,220.83,-0.08
7048,220.98,-0.11
7049,221.19,-0.89
7050,221.17,0.63
7051,221.30,0.59
7052,220.88,-0.3
7053,220.83,-0.35
7054,220.91,0.66
7055,220.91,-0.01
7056,221.17,0.29
7057,221.15,-0.58
7058,221.28,0.16
7059,221.02,-0.75
7060,220.99,0.76
7061,220.99,0.35
7062,220.70,-0.29
7063,220.72,-0.17
7064,220.55,-0.87
7065,220.40,-0.82
7066,220.28,0.7
7067,220.47,0.44
7068,220.62,-0.4
7069,220.42,-0.46
7070,220.66,0.63
7071,220.39,-0.63
7072,220.64,0
7073,220.64,-0.61
7074,220.52,-0.68
7075,220.00,0.78
7076,221.19,0.33
7077,220.14,0.09
7078,219.78,-0.09
7079,219.95,-0.66
7080,219.80,-0.63
7081,218.62,-0.66
7082,219.05,0.27
7083,218.85,0.1
7084,219.03,0.06
7085,219.01,-0.23
7086,219.16,0.21
7087,219.44,0.11
7088,219.08,0.81
7089,219.36,-0.78
7090,219.35,0.24
7091,219.81,-0.54
7092,219.72,-0.03
7093,219.38,-0.48
7094,219.19,0.63
7095,219.46,-0.24
7096,219.37,-0.78
7097,219.28,-0.38
7098,219.21,-0.61
7099,218.85,0.66
7100,218.75,-0.76
7101,218.57,0.46
7102,218.94,0.35
7103,218.76,-0.43
7104,218.51,0.18
7105,218.71,0.73
7106,218.74,0.79
7107,218.60,0.68
7108,218.26,0.84
7109,218.37,0.04
7110,218.15,0.98
7111,217.93,0.67
7112,217.51,0.58
7113,217.42,-0.94
7114,217.65,0.75
7115,218.24,0.04
7116,218.20,0.72
7117,217.90,0.67
7118,217.83,-0.91
7119,217.44,0.97
7120,217.78,-0.19
7121,217.83,0.03
7122,218.37,0.57
7123,218.75,-0.28
7124,218.88,0.51
7125,219.24,-0.89
7126,219.54,-0.61
7127,219.97,0.31
7128,220.04,-0.54
7129,220.09,0.34
7130,219.94,0.46
7131,220.07,-0.17
7132,220.08,-0.4
7133,219.90,-0.4
7134,220.11,-0.99
7135,219.81,-0.97
7136,219.73,-0.03
7137,219.99,-0.9
7138,219.86,-0.83
7139,220.02,-0.59
7140,220.11,-0.34
7141,220.26,0.8
7142,220.13,0.74
7143,220.09,0.22
7144,219.94,-0.8
7145,219.94,-0.56
7146,220.04,-0.96
7147,220.04,0.56
7148,220.24,0.47
7149,220.20,-0.59
7150,220.26,-0.69
7151,220.52,-0.9
7152,221.19,0.89
7153,220.83,-0.94
7154,220.82,-0.74
7155,220.18,-0.19
7156,220.87,-0.3
7157,220.34,0.04
7158,220.95,-0.83
7159,220.79,0.55
7160,221.09,0.9
7161,221.33,-0.05
7162,220.44,0.4
7163,220.92,-0.4
7164,221.38,-0.94
7165,221.91,0.84
7166,221.88,-0.56
7167,222.32,0.8
7168,222.51,0.37
7169,222.50,0.73
7170,222.48,-0.75
7171,222.43,0.11
7172,222.34,-0.27
7173,222.38,-0.95
7174,222.09,0.07
7175,222.29,0.35
7176,222.43,0.87
7177,222.46,0.54
7178,222.29,0.9
7179,222.02,0.46
7180,221.99,-0.2
7181,221.92,0.12
7182,221.96,0.49
7183,221.89,0.76
7184,221.87,-0.15
7185,221.83,-0.96
7186,221.75,0.11
7187,221.94,-0.9
7188,221.86,0.21
7189,222.34,0.18
7190,222.32,-0.33
7191,222.26,0.12
7192,222.21,0.62
7193,221.78,0.77
7194,222.65,-0.91
7195,223.12,0.56
7196,223.10,-0.25
7197,222.61,-0.68
7198,222.78,0.97
7199,222.99,-0.63
7200,222.92,-0.33
7201,222.79,-0.74
7202,222.72,-0.07
7203,222.79,-0.09
7204,223.17,0.17
7205,222.88,0.35
7206,222.93,-0.78
7207,222.82,0.81
7208,222.68,0.94
7209,222.35,-0.18
7210,222.45,-0.25
7211,222.15,-0.01
7212,222.21,-0.83
7213,222.35,0.64
7214,222.18,0.26
7215,222.26,-0.87
7216,222.23,0.08
7217,221.85,0.29
7218,221.76,0.01
7219,221.98,0.13
7220,222.34,-0.09
7221,222.98,-0.12
7222,222.84,-0.34
7223,222.83,0.45
7224,222.20,0.96
7225,222.30,-0.53
7226,221.95,-0.75
7227,222.19,-0.74
7228,222.44,-0.09
7229,221.78,-0.48
7230,220.20,0.49
7231,220.55,-0.89
7232,224.82,-0.99
7233,225.46,-0.35
7234,225.14,0.73
7235,225.78,0.57
7236,225.36,0.65
7237,225.23,0.8
7238,225.26,0.18
7239,225.06,0.18
7240,225.35,-0.1
7241,225.27,-0.58
7242,225.22,-0.87
7243,225.17,-0.28
7244,225.06,-0.35
7245,225.22,-0.38
7246,225.33,-0.3
7247,225.24,-0.98
7248,225.24,0.59
7249,225.61,-0.28
7250,225.68,-0.59
7251,225.57,0.46
7252,225.82,-0.49
7253,225.84,0.86
7254,225.77,-0.1
7255,226.13,-0.15
7256,226.35,-0.42
7257,226.06,-0.12
7258,226.05,0.84
7259,225.59,-0.27
7260,225.49,0.21
7261,225.40,-0.67
7262,225.22,0.71
7263,225.02,-0.08
7264,225.03,-0.14
7265,225.02,-0.29
7266,225.18,-0.98
7267,225.00,-0.11
7268,225.01,0.49
7269,224.99,-0.87
7270,225.09,0.93
7271,225.06,-0.72
7272,224.62,-0.14
7273,224.74,0.18
7274,225.05,0.73
7275,225.08,-0.99
7276,224.88,0.4
7277,225.31,0.8
7278,225.41,0.05
7279,225.49,0.09
7280,225.37,-0.01
7281,225.34,0.17
7282,225.07,0.52
7283,225.01,0.38
7284,225.14,0.51
7285,225.08,-1
7286,225.06,0.25
7287,225.02,-0.43
7288,225.03,-0.28
7289,225.04,0.95
7290,224.67,-0.28
7291,225.01,0.85
7292,224.84,0.66
7293,224.91,0.64
7294,224.96,0.63
7295,225.09,0.9
7296,225.05,-0.34
7297,224.99,0.19
7298,225.08,-0.64
7299,225.04,-0.11
7300,224.77,-0.21
7301,225.00,-0.16
7302,225.01,-0.82
7303,225.40,-0.2
7304,225.21,0.34
7305,225.03,0.18
7306,225.07,0.03
7307,225.15,-0.62
7308,225.22,-0.58
7309,225.76,-0.28
7310,228.77,0.9
7311,229.18,-0.02
7312,228.79,-0.24
7313,229.11,0.56
7314,228.52,-0.68
7315,228.98,-0.91
7316,228.83,0.68
7317,228.71,-0.02
7318,228.87,-0.24
7319,228.18,0.44
7320,228.52,0.24
7321,228.56,0.52
7322,228.75,0.48
7323,228.87,0.44
7324,228.84,0.84
7325,228.65,0.94
7326,228.50,0.95
7327,227.96,-1
7328,228.05,0.44
7329,227.72,-0.13
7330,227.57,0.38
7331,227.61,-0.81
7332,227.90,-0.73
7333,227.89,0.37
7334,227.88,0.15
7335,227.84,0.05
7336,227.76,-0.78
7337,227.25,0.23
7338,227.45,0.3
7339,227.35,-0.56
7340,226.99,-0.59
7341,226.96,-0.4
7342,227.15,-0.28
7343,227.18,0.75
7344,227.23,-0.96
7345,226.78,-0.71
7346,226.62,-0.52
7347,226.91,0.36
7348,227.27,0.98
7349,227.23,0.4
7350,228.25,-0.38
7351,229.22,-0.08
7352,228.84,0.72
7353,228.68,0.99
7354,229.17,-0.4
7355,228.92,0.81
7356,228.98,-0.72
7357,229.15,0.87
7358,229.03,0.33
7359,228.83,0.12
7360,229.24,-0.59
7361,229.27,0.02
7362,229.66,0.44
7363,229.82,-0.02
7364,229.74,0.29
7365,229.50,0.28
7366,229.77,-1
7367,229.93,-0.56
7368,229.39,-0.6
7369,229.20,0.68
7370,229.30,0.76
7371,229.19,-0.72
7372,229.38,0.66
7373,229.66,-0.36
7374,229.79,-0.72
7375,229.51,0.64
7376,229.78,0.63
7377,229.74,0.83
7378,229.88,0.92
7379,229.63,-0.52
7380,229.57,0.9
7381,229.59,0.56
7382,228.96,-0.07
7383,228.28,-0.74
7384,228.64,-0.24
7385,229.03,-0.67
7386,229.59,0.9
7387,229.30,-0.9
7388,231.36,0.13
7389,231.78,0.66
7390,231.90,0.89
7391,232.90,-0.57
7392,233.10,-0.54
7393,232.83,0.04
7394,232.77,0.54
7395,232.52,-0.16
7396,232.53,-0.11
7397,232.53,0.8
7398,232.92,-0.68
7399,233.07,-0.41
7400,232.30,-0.88
7401,232.22,0.35
7402,232.71,-0.91
7403,232.38,-0.21
